partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
7,1793,172789,4188135,CVE-2019-18276 An issue was discovered in disable&#95;priv&#95;mode in shell.c in GNU Bash through 5.0 ...,v6:5786ac5491bc4b83aa2c4a098c2d6688,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/bb286360-209f-438a-be1f-03d3fac8ea88?component-type=deb&component-name=debian%2Fbash&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188140,CVE-2019-13012,v6:2acd4891461749a8bf8edc44fcf0aef2,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-13012""}}"
7,1793,172789,4188141,CVE-2019-9633,v6:6979dfa915fb40ae9fd25d6097b776a4,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-9633""}}"
7,1793,172789,4188142,CVE-2018-16429,v6:85083ed1df7349e28c1ae946737fa600,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-16429""}}"
7,1793,172789,4188143,CVE-2018-16428,v6:e611fbe7ff404848afffa2f6493a482a,2,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-16428""}}"
7,1793,172789,4188148,CVE-2018-13033  Resource Management Errors,v6:027a71a2f65144d48935d600cb1b632f,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/57717f39-f725-4a0f-9a92-e287321e5836?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188149,CVE-2018-18700,v6:08333a9f3ba841eca6c152b37d8e78e8,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-18700""}}"
7,1793,172789,4188151,CVE-2018-12700  Resource Management Errors,v6:0c6ebf1c035d430697f35aea2de68331,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/2cb161ea-7749-4d0a-8083-8aac0dd19066?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188152,CVE-2018-8945  Improper Input Validation,v6:1a5b9321043948a5bdb56e53a5f20410,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/d70aabab-3d3b-46c1-9b23-7a6e6bb3ec83?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188153,CVE-2018-12698  Resource Management Errors,v6:246b754169754e1bbc1e62474020a4ee,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/44006ad2-636e-4714-b0bf-f5b3d3a38b22?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188154,CVE-2018-12697,v6:2480ffc55f4a4798a6a7a8d67d521e6c,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-12697""}}"
7,1793,172789,4188155,CVE-2018-19931  Improper Restriction of Operations within the Bounds of a Memory Buffer,v6:33c20b775f3246b88e2b04b199b50827,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/2be2183e-b9b9-4c82-bb61-b23bd7aa10e8?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188158,CVE-2018-12697  NULL Pointer Dereference,v6:3b42f6e8e98644eaa4e627aa9087fca9,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/6a25bc29-91ba-4d41-881c-6f22e0a7032c?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188159,CVE-2018-18701,v6:3dfa80ffb7c04f1a99755beef5abb19c,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-18701""}}"
7,1793,172789,4188160,CVE-2018-12699 finish&#95;stab in stabs.c in GNU Binutils 2.30 allows attackers to cause a denial o...,v6:422f8b8c650c44e19af6c99855283c76,3,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/de9c4d4d-0763-4858-831f-2728e472f827?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188163,"CVE-2018-7569  Integer Overflow or Wraparound, Integer Underflow (Wrap or Wraparound)",v6:52d05ac48e874bc7856a7ee4636fc878,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/1ee3225c-3390-438b-9a1f-40f0458baf4d?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188164,"CVE-2018-10372  Improper Restriction of Operations within the Bounds of a Memory Buffer, Out-of-bounds Read",v6:53125cc1570f4fbba0e81028d1a73712,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/81866778-6e46-4414-b768-7d9fd4718333?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188166,CVE-2018-7570  NULL Pointer Dereference,v6:6a6f0fe6b565450fa7398ddccdf9eef8,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/85615226-a7d8-4b22-87f5-550051b97bf0?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188167,CVE-2018-7643  Integer Overflow or Wraparound,v6:80b2f690a21d47a2a0bfc7f28fc1ff00,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/634ab47d-7e52-48e9-b1a3-d4a056b4fc87?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188168,CVE-2018-9996  Resource Management Errors,v6:8765514a861e47d3a09548cdb8f36413,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/ae2b6350-39a4-4fa8-9998-d9c557c05884?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188170,CVE-2018-7568  Integer Overflow or Wraparound,v6:90b9d1e6d16b4c72af56e6766e72e929,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/e2866b5b-1d72-4832-85d1-d792baafbb3f?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188171,CVE-2018-6759  Improper Input Validation,v6:925eac070139431282eef082ecb0524b,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/b7af85bb-103b-4a7f-a1eb-6f25a1575df8?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188174,CVE-2018-1000876  Integer Overflow or Wraparound,v6:9b7de3a19a1d4edead7d8d2bd0539be8,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/4b7381d7-9ae1-4827-a9e9-90b59033f3d9?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188175,CVE-2018-12934,v6:9e3b6bd564064c7ba086dfeaad112958,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-12934""}}"
7,1793,172789,4188176,CVE-2018-17985,v6:a6bb3a9170214fa4b95feaea14549cbd,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-17985""}}"
7,1793,172789,4188177,CVE-2018-18483,v6:bca4ac93ee1244b3bb4cd22728c70e56,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-18483""}}"
7,1793,172789,4188178,CVE-2018-6872  Out-of-bounds Read,v6:ce7d2eb76e904925895994c143640f00,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/89b14840-de4e-4356-becb-6fbabf574d4e?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188180,CVE-2019-1010204 GNU binutils gold gold v1.11-v1.16 (GNU binutils v2.21-v2.31.1) is affected by: ...,v6:d4f0eb4e48d44a548f544772b9a773a5,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/84596135-7a1a-48b2-9f50-14c0911e5b12?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188183,CVE-2018-20002,v6:e4f6688707c946199b8ef27adcf86099,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-20002""}}"
7,1793,172789,4188184,CVE-2018-12700,v6:e50353765bd349faa97acfedcf83f5ba,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-12700""}}"
7,1793,172789,4188185,CVE-2018-10534 The &#95;bfd&#95;XX&#95;bfd&#95;copy&#95;private&#95;bfd&#95;data&#95;common function in peXXigen.c in the Binar.,v6:ea07e3a5092042f7b485d08d836dff5d,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/ab08bc00-0456-4311-9f62-4b5b1920f7b5?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188127,CVE-2017-18018,v6:5f8d7b68feb545bdbc71c0131dec60e5,0,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-18018""}}"
7,1793,172789,4188187,CVE-2018-7642  NULL Pointer Dereference,v6:f098b5898ef741809be022afd6efdd34,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/6d0d1621-26f8-4f67-9e6f-e599a159aebc?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188188,CVE-2018-12698,v6:f8c6ba7840de4e4aa550c23ec3c604ec,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-12698""}}"
7,1793,172789,4188189,CVE-2018-6543  Integer Overflow or Wraparound,v6:fb381bab67524ba4947d340a3c0f1388,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/f33693c3-038e-402d-9ce1-8705c73ca4ef?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4495245,CVE-2020-35495 There's a flaw in binutils /bfd/pef.c. An attacker who is able to submit a craft...,v6:039408ee01bd4f3a8a47e669c2a72943,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/8a22890f-14ce-4452-8413-67faf29fc07d?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4495247,CVE-2020-35507 There's a flaw in bfd&#95;pef&#95;parse&#95;function&#95;stubs of bfd/pef.c in binutils in versi...,v6:1d3f98ae7b3b40d8ba5d3d44f884ca9a,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/51d2c08f-2bf5-49c8-a307-38745f487577?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4495248,CVE-2020-35496 There's a flaw in bfd&#95;pef&#95;scan&#95;start&#95;address() of bfd/pef.c in binutils which co...,v6:c048f734cb61457d800e130c911eca2e,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/2a48ccfe-8f02-4b12-919b-2aa6c01fb6c8?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4495249,CVE-2020-35493 A flaw exists in binutils in bfd/pef.c. An attacker who is able to submit a craf...,v6:ffdeda5686774bf083488f678589663d,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/9e36282c-4f9c-4f29-8a65-cf0843bc0e8a?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188150,CVE-2018-10535  NULL Pointer Dereference,v6:0992ad11ffe042a1964b2ff0c2a28da0,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/2fc8e6d5-5fb1-47c7-8c5d-c4669ccfff4f?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188156,CVE-2018-12641,v6:35b49b2d12f14fd2a48b949e6800dd8f,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-12641""}}"
7,1793,172789,4188157,CVE-2018-20671  Integer Overflow or Wraparound,v6:39259f5a989e4c33907ccfaf9a00eb8c,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/c71e304b-affc-4742-824a-4e1b586abd78?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188162,CVE-2018-12641  Resource Management Errors,v6:52467a89bdb64dbdbb3238635b608a43,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/1aee8964-98da-48ba-bb4e-56479e267bd8?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188169,CVE-2018-12934  Resource Management Errors,v6:88cb33f29df149f6889dc243ec60006e,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/fbd95481-1981-4a54-9a4f-2ae43ff5d30e?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188172,CVE-2018-7208  Improper Input Validation,v6:975d0427d61f488a9a6a3dbfe59fabf1,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/ee8e2252-a86b-4d43-90ea-d358c8bd63fb?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188173,CVE-2018-10373  NULL Pointer Dereference,v6:980449f8db5d458d95fa0991074c1858,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/dce3ad93-aacc-4cc6-bf90-4f90677a17d6?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188179,CVE-2018-9138  Resource Management Errors,v6:d0deaf0c21984d01ac15ad3b83f68425,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/56a93b93-7670-4c67-ab22-e9f11d614fe1?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188181,CVE-2018-14038  Improper Input Validation,v6:d981b455eb6841fe833bfec7419c10ac,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/9e950d2f-0da1-43e3-894d-255e852d0ae4?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188182,CVE-2018-19932  Integer Overflow or Wraparound,v6:d9db3fabb4bb4f88ad8d9be41ac7cdf3,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/11fc8b57-a61e-4a2e-9dba-3bfdada34343?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4495246,CVE-2020-35494 There's a flaw in binutils /opcodes/tic4x-dis.c. An attacker who is able to subm...,v6:56f4e0b940a64c95aa70c7db906ab00c,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/2b606253-cbd2-4463-a298-2b7e6baff195?component-type=deb&component-name=debian%2Fbinutils&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188191,CVE-2019-12749  Improper Authentication,v6:df3afd3f293841ee954225b1f276285e,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/a9b05c2e-bd25-43ff-a20b-0a40ef798fb7?component-type=deb&component-name=debian%2Fdbus&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188190,CVE-2020-12049 An issue was discovered in dbus >= 1.3.0 before 1.12.18. The DBusServer in libdb...,v6:8acef3debfe841be8ef4755638ff5a41,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/d9def53a-3985-4ea7-840a-5566571d3d1a?component-type=deb&component-name=debian%2Fdbus&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188192,"CVE-2018-20843  Improper Restriction of XML External Entity Reference (""XXE"")",v6:001f5e0f50f04d39860d95df8e22d105,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/ad01486f-0e9e-4960-bc09-484bfde6dd60?component-type=deb&component-name=debian%2Fexpat&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4495251,CVE-2018-20843,v6:ef7e7cb9a96b414fab64801238c0797c,2,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-20843""}}"
7,1793,172789,4495252,"CVE-2020-27618 The iconv function in the GNU C Library (aka glibc or libc6) 2.32 and earlier, w...",v6:d711fbbe85c34eeab737c0d25a42511b,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/236d7f49-8dc4-4f34-9dec-c6eefbc36748?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188195,CVE-2019-9192  Resource Management Errors,v6:2380e0053b1e467796699e634d3252ef,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/c03a59b1-b7a0-4d71-a8c8-aff68940b1c4?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188196,CVE-2020-1752 A use-after-free vulnerability introduced in glibc upstream version 2.14 was fou...,v6:30408989a0bc4b61b68d3812e9d82576,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/6198b23a-236f-4e60-b130-509659aa7f97?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188197,CVE-2016-10739  Improper Input Validation,v6:380f1fb6cc0e4687949b78d541ff9962,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/87e9f6d2-e698-47e5-aed1-36b849b008e6?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188200,"CVE-2019-19126 On the x86-64 architecture, the GNU C Library (aka glibc) before 2.31 fails to i...",v6:7930dd2ddbc746eb88eec70f9285694f,0,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/e5bb324c-1559-4061-8642-30acb5b0074a?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188202,CVE-2020-1751 An out-of-bounds write vulnerability was found in glibc before 2.31 when handlin...,v6:8742afea7f4e411f8ea055ef929d2f7a,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/41f890f7-6b4f-49a6-8b9c-25e02ffc7c27?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188205,CVE-2019-7309  Improper Restriction of Operations within the Bounds of a Memory Buffer,v6:9e798a4091e94ee3a55a25011722abc0,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/56eefcfb-6acd-42aa-8427-9bc60fdfc6a8?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188206,CVE-2020-6096 An exploitable signed comparison vulnerability exists in the ARMv7 memcpy() impl...,v6:a1d47e9623704a9f867b0134c60fa44a,3,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/0c2a4f25-6c5e-4ae0-b886-e9562ebc5874?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188209,CVE-2019-9169  Out-of-bounds Read,v6:bf80ad0b1bb14d91a9a6624a91d8134d,3,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/7734e0cd-f746-4b0f-91b1-bd2c16658f50?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188211,CVE-2018-19591  Improper Input Validation,v6:fd34b845acf842939c78d4e122c048db,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/df526647-935c-42d2-9f84-a9a7636298d0?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188193,CVE-2019-6488  Improper Resource Shutdown or Release,v6:04304322b76948a3b52de2aeed9425d4,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/bce314b2-0667-428b-8158-ef00733811db?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188198,CVE-2018-20796  Resource Management Errors,v6:3f1179edd2ef43849d4a859171d42108,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/1e9fa5c2-f477-4052-a747-40fea2d0c3ea?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188203,CVE-2020-10029 The GNU C Library (aka glibc or libc6) before 2.32 could overflow an on-stack bu...,v6:90fe41631066400e906bf930fad3d295,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/3300eb05-6f78-4aac-9a41-1087be33cfa0?component-type=deb&component-name=debian%2Fglibc&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188219,CVE-2018-1000879,v6:5bd133f4ea674e2794e5dde3635f7be6,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-1000879""}}"
7,1793,172789,4188220,"CVE-2017-14502  Out-of-bounds Read, Numeric Errors",v6:62b55d2c0ba74a5998964bd47593bf78,2,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/f85cf3f9-6b5b-4bf1-a607-9eef7c0a083e?component-type=deb&component-name=debian%2Flibarchive&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188221,CVE-2017-14502,v6:69e1824d0cb3476ab7c8db911ac8b6b4,1,13,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-14502""}}"
7,1793,172789,4188223,CVE-2018-1000879  NULL Pointer Dereference,v6:8fdb1fcb2de24adea13ed8759814038c,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/0af7a6e9-425e-46b2-b491-262560d4ba9e?component-type=deb&component-name=debian%2Flibarchive&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188225,CVE-2019-1000019  Out-of-bounds Read,v6:a7bd60829f7e4d358aeac1729365fdca,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/d1812967-a6a4-4265-a4a9-5cee608ccd24?component-type=deb&component-name=debian%2Flibarchive&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188231,CVE-2017-14503  Out-of-bounds Read,v6:f5b72b9a8877481ca2911989aeec77ee,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/876aeacb-0d96-4089-828d-6fe6d288096d?component-type=deb&component-name=debian%2Flibarchive&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4495253,CVE-2019-11463  Resource Management Errors,v6:25cee38c060249f2a0efc02590b58839,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/f137b41d-5d33-4550-8b26-30fbfabbaf42?component-type=deb&component-name=debian%2Flibarchive&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
7,1793,172789,4188218,CVE-2017-14501  Out-of-bounds Read,v6:22d9fabadfdd412180b60a3940d2462b,1,13,"{""OssIndex"":{""Url"":""https://ossindex.sonatype.org/vuln/2a28697a-b501-4c70-82d4-627a31b6ff34?component-type=deb&component-name=debian%2Flibarchive&utm_source=fxversion&utm_medium=integration&utm_content=4.700.21.6504""}}"
